compensation,frame,path,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32
0,1,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,0.0,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,25.36719999999991,-20.2867,130.3102,-130.1578000000001,92.54519999999992,-96.92040000000009,85.30319999999995,-92.60610000000008,74.61319999999989,-79.56920000000002,77.99020000000007,-81.83800000000008,54.992200000000025,-26.971900000000005,66.87520000000006,-14.765300000000025,78.43719999999996,-3.529100000000085,-993.7168,-993.7168,81.42320000000007,-0.5212000000000216,0.0,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,67.036,69.11099999999999,186.3213,198.707,199.1204,210.23720000000003,221.6124,232.0011000000001,193.2135,204.4956,189.72880000000004,201.8353,300.5563,304.8695,520.0125,526.1914,735.6425,735.7405,-312.4525,-312.4525,787.3874999999999,787.3345,0.0,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-33.33871,-33.07495,-90.38676,-56.962936,45.52862,80.24282,83.48982000000001,119.05842,88.56882000000002,123.53672,55.21932,90.01802,-54.873562,-54.499969,-85.17717999999999,-63.896238,-139.38191,-138.26741,-60.97508,-60.97508,-93.7072,-92.42378
0,2,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,-0.2305000000000063,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,25.10419999999999,-20.54939999999999,129.9842,-130.5715,91.69119999999988,-96.02730000000008,84.26920000000007,-91.34750000000008,73.61019999999996,-78.2618,77.11720000000003,-80.85020000000009,54.768199999999865,-27.19530000000009,66.87620000000004,-14.791400000000069,78.69220000000007,-3.299300000000017,-993.7168,-993.7168,81.58820000000003,-0.3188999999999851,0.3377000000000407,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,67.36290000000002,69.44470000000001,186.7813,198.98240000000004,199.4057,210.4575,221.85480000000007,232.20450000000005,193.4332,204.70000000000005,189.981,202.05470000000005,300.78020000000004,305.10570000000007,520.0740000000001,526.3784,735.3665,735.5714999999999,-312.4525,-312.4525,787.3694999999999,787.3745,3.042890000000007,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-30.38603,-30.15182,-86.96576999999999,-53.510631,48.81832000000001,83.37662,86.77002000000002,122.15932,91.78662,126.50012,58.44722000000001,93.00332,-52.931379,-52.670462,-84.30306,-62.929292,-139.78187,-138.25643,-60.97508,-60.97508,-94.39583,-92.64646
0,3,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,-0.5451000000000477,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,24.78419999999994,-20.869000000000028,129.62119999999993,-130.9289,91.07319999999991,-95.5349,83.56319999999994,-90.611,72.92019999999991,-77.50350000000003,76.49020000000007,-80.29989999999998,54.5412,-27.4203,66.82119999999998,-14.856300000000031,78.81419999999991,-3.151200000000017,-993.7168,-993.7168,81.7242,-0.1906000000000176,0.4605999999999994,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,67.5233,69.62080000000003,187.0095,199.161,199.53950000000003,210.64890000000003,221.9652,232.4005,193.53180000000003,204.89430000000004,190.0974,202.24480000000003,300.86760000000004,305.2261,520.0559000000001,526.4694000000001,735.2144999999999,735.4174999999999,-312.4525,-312.4525,787.3235000000001,787.3494999999999,4.735430000000001,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-28.66752,-28.46401,-84.95559,-51.48941,50.76502,85.17952,88.71322,123.92942000000002,93.69832,128.19282,60.36372000000001,94.71312,-51.806282,-51.619093,-83.84154,-62.306914,-139.79828,-138.27923,-60.97508,-60.97508,-94.53404,-92.81575
0,4,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,-0.8911000000000513,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,24.42520000000001,-21.22790000000009,129.21019999999987,-131.2510000000001,90.60720000000003,-95.14780000000007,83.0741999999999,-90.01110000000006,72.44220000000007,-76.89920000000006,76.02519999999993,-79.86930000000007,54.26920000000007,-27.6907,66.68219999999985,-14.993000000000052,78.82319999999993,-3.081500000000005,-993.7168,-993.7168,81.7281999999999,-0.1145999999999958,0.5230000000000246,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,67.63050000000004,69.74310000000003,187.15860000000004,199.3188,199.6494,210.9136,222.06550000000004,232.69870000000003,193.6268,205.1884,190.1997,202.50890000000004,300.92410000000007,305.3138,520.0479,526.5416,735.1664999999999,735.3135000000001,-312.4525,-312.4525,787.3145000000001,787.3294999999999,6.018710000000006,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-27.33582,-27.1463,-83.45767,-49.95348,52.25112000000001,86.52072000000001,90.20042,125.22412,95.17672000000002,129.44622,61.84282,95.98392,-50.84295,-50.70276,-83.26549,-61.5526385,-139.34387999999998,-137.97698,-60.97508,-60.97508,-94.12387,-92.60972
0,5,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,-1.2253000000000611,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,24.030199999999923,-21.622400000000084,128.72919999999988,-131.82860000000005,90.1991999999999,-95.6975,82.68119999999988,-90.58280000000002,72.05920000000003,-77.42489999999998,75.62520000000006,-80.4022,53.88119999999992,-28.07920000000001,66.30219999999997,-15.367700000000012,78.45619999999997,-3.4501000000000204,-993.7168,-993.7168,81.36419999999987,-0.4750000000000227,0.5015000000000214,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,67.71019999999999,69.82409999999999,187.2652,199.327,199.9113,211.02380000000005,222.3716000000001,232.82960000000003,193.9361,205.3417000000001,190.46930000000003,202.6469,300.99930000000006,305.3926,520.1199,526.6355,735.3365,735.3625000000001,-312.4525,-312.4525,787.4055,787.3815000000001,7.006790000000002,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-26.20879,-26.0135,-82.35569,-48.71095,53.35952,87.74712,91.28572,126.44192,96.30272000000002,130.66822000000002,62.97102,97.20772,-49.74733,-49.59859,-82.18803,-60.1190333,-137.88579,-136.66514,-60.97508,-60.97508,-92.5748,-91.30198
0,6,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,-1.9413000000000693,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,23.414199999999937,-22.23670000000004,128.12520000000006,-132.4213000000001,89.13819999999998,-95.02250000000004,81.47120000000007,-89.53980000000001,70.86520000000007,-76.35559999999998,74.54319999999996,-79.64390000000003,53.51920000000007,-28.435600000000026,66.24819999999988,-15.42489999999998,78.75020000000006,-3.1514000000000806,-993.7168,-993.7168,81.67919999999992,-0.1710000000000491,0.6854999999999905,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,67.8238,69.97880000000004,187.478,199.528,199.8872,211.3574,222.2849,233.2031000000001,193.83050000000003,205.7139,190.41520000000003,202.9838,300.9809,305.4784,519.9619,526.6859000000001,735.0455000000001,735.1065,-312.4525,-312.4525,787.2534999999999,787.2634999999999,8.867170000000009,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-24.42078,-24.36244,-79.91193,-46.67981,55.69442,89.42492000000001,93.62782,128.04662000000002,98.56952,132.18112000000002,65.24482,98.75262,-48.82224,-48.79564,-82.07596,-59.689409,-138.2111,-137.0085,-60.97508,-60.97508,-93.06317,-91.80396
0,7,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,-2.898700000000076,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,22.48320000000001,-23.163600000000088,127.02419999999996,-133.45030000000008,88.06920000000002,-94.13819999999998,80.39420000000007,-88.11350000000004,69.81419999999991,-74.87030000000004,73.48419999999999,-78.6291,52.98419999999999,-28.96130000000005,66.07619999999986,-15.542599999999991,78.9111999999999,-2.9791000000000167,-993.7168,-993.7168,82.00519999999995,0.1041999999999916,0.8817000000000235,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,67.928,70.16829999999999,187.6642,199.8043,199.7791,211.7619,222.09720000000004,233.6437,193.62440000000004,206.1591,190.2764,203.3978,300.92510000000004,305.5916,519.7437,526.7642,734.6825,734.8784999999999,-312.4525,-312.4525,787.0445000000001,787.1435,10.96886,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-22.48101,-22.39355,-77.56682,-43.74807,58.075120000000005,91.80512000000002,96.05382,130.32552,100.94412,134.29922000000002,67.61162000000002,100.92292,-47.83996,-47.70797,-82.00878,-58.810892,-138.61869,-136.90592,-60.97508,-60.97508,-93.65966,-91.83385
0,8,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,-3.787400000000048,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,21.71519999999998,-23.93040000000008,126.27819999999986,-134.33170000000007,86.78920000000005,-94.38740000000008,78.94220000000007,-88.20950000000005,68.37819999999999,-74.90780000000007,72.1801999999999,-78.82260000000008,52.49619999999993,-29.442999999999984,65.85919999999999,-15.79690000000005,79.00819999999987,-2.894900000000007,-993.7168,-993.7168,82.05020000000002,0.1314999999999599,0.9861000000000216,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,67.9975,70.26769999999999,187.8668,199.8654,199.81540000000007,212.06540000000007,222.091,234.0087,193.6009,206.54870000000005,190.2865,203.73620000000005,300.89300000000003,305.65600000000006,519.6121,526.8167,734.4885,734.7235,-312.4525,-312.4525,786.9435,787.0525000000001,12.379790000000009,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-21.0362,-21.14459,-75.3781,-42.36682999999999,60.12432,92.97972,98.09272,131.44082,102.91782,135.38852,69.59682000000001,102.03442,-46.89423,-46.93352,-81.59289,-57.999319,-138.36925,-136.59066,-60.97508,-60.97508,-93.51595,-91.58948
0,9,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,-4.772600000000011,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,20.8972,-24.745700000000056,125.55619999999988,-135.16680000000008,85.40620000000001,-94.80130000000008,77.3531999999999,-88.52440000000001,66.79719999999986,-75.17930000000001,70.7622,-79.19820000000004,51.97220000000004,-29.96160000000009,65.61119999999994,-16.11850000000004,79.10919999999999,-2.807700000000068,-993.7168,-993.7168,82.04419999999993,0.1519999999999299,1.069500000000005,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,68.0507,70.34140000000002,188.0394,199.9168,199.9254,212.424,222.1868000000001,234.44870000000003,193.6846,207.01120000000003,190.3793,204.1296,300.8546,305.7048,519.4837,526.8576,734.3275,734.5555,-312.4525,-312.4525,786.8635,786.9535,13.645940000000005,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-19.68042,-20.07199,-73.18867,-41.37161,62.12482000000001,93.82192,100.05852000000002,132.22042000000002,104.82882,136.17842000000002,71.52592000000001,102.84262,-45.91033,-46.24793,-81.06594,-57.226036,-137.88302,-136.29928,-60.97508,-60.97508,-93.11703,-91.37311
0,10,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,-5.5190000000000055,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,-993.7168,20.18520000000001,-25.45500000000004,124.74819999999988,-135.85739999999998,84.6662,-94.6535,76.62819999999999,-88.14380000000006,66.08119999999997,-74.76640000000009,70.03020000000004,-78.99210000000005,51.53719999999987,-30.39100000000008,65.37620000000004,-16.354000000000042,79.07619999999986,-2.8360000000000127,-993.7168,-993.7168,82.07519999999988,0.2215999999999667,1.1340999999999894,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,-312.4525,68.07300000000004,70.4119,188.084,200.0603,200.06420000000003,212.8787,222.3529,234.99030000000005,193.85180000000005,207.56540000000007,190.5217,204.6088,300.7998,305.7472,519.3433,526.8927,734.1915,734.3835,-312.4525,-312.4525,786.7655000000001,786.8565,14.620870000000004,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-60.97508,-18.732299999999995,-19.17293,-72.03774,-40.07972,63.28782,94.83132,101.20852000000002,133.14112,106.00642000000002,137.07662000000002,72.70392000000001,103.77292,-45.29412,-45.67635,-80.89887,-56.554775,-137.65185,-136.13588,-60.97508,-60.97508,-92.9346,-91.30515
